,election_year,election_round,place_(zz_=_exterior),municipality_code,unnamed:_4,municipality_name,office,party_number,party_initials,party_name,number_of_votes
1,2010,1,ZZ,98582,29254.0,COSTA DO MARFIM,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,4
2,2010,1,ZZ,98582,29254.0,COSTA DO MARFIM,Presidente,13,PT,PARTIDO DOS TRABALHADORES,29
3,2010,1,ZZ,98582,29254.0,COSTA DO MARFIM,Presidente,50,PSOL,PARTIDO SOCIALISMO E LIBERDADE,1
4,2010,1,ZZ,98582,29254.0,COSTA DO MARFIM,Presidente,43,PV,PARTIDO VERDE,3
5,2010,1,ZZ,98728,29262.0,EMIRADOS ARABES,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,19
6,2010,1,ZZ,98728,29262.0,EMIRADOS ARABES,Presidente,13,PT,PARTIDO DOS TRABALHADORES,13
7,2010,1,ZZ,98728,29262.0,EMIRADOS ARABES,Presidente,43,PV,PARTIDO VERDE,4
8,2010,1,ZZ,29181,29289.0,JORDANIA,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,31
9,2010,1,ZZ,29181,29289.0,JORDANIA,Presidente,13,PT,PARTIDO DOS TRABALHADORES,92
10,2010,1,ZZ,29181,29289.0,JORDANIA,Presidente,21,PCB,PARTIDO COMUNISTA BRASILEIRO,3
11,2010,1,ZZ,29181,29289.0,JORDANIA,Presidente,29,PCO,PARTIDO DA CAUSA OPERARIA,2
12,2010,1,ZZ,29181,29289.0,JORDANIA,Presidente,28,PRTB,PARTIDO RENOVADOR TRABALHISTA BRASILEIRO,1
13,2010,1,ZZ,29181,29289.0,JORDANIA,Presidente,27,PSDC,PARTIDO SOCIAL DEMOCRATA CRISTAO,1
14,2010,1,ZZ,29181,29289.0,JORDANIA,Presidente,16,PSTU,PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO,13
15,2010,1,ZZ,29181,29289.0,JORDANIA,Presidente,43,PV,PARTIDO VERDE,10
16,2010,1,ZZ,98108,29297.0,TURQUIA,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,10
17,2010,1,ZZ,98108,29297.0,TURQUIA,Presidente,13,PT,PARTIDO DOS TRABALHADORES,3
18,2010,1,ZZ,98701,29300.0,ARGELIA,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,6
19,2010,1,ZZ,98701,29300.0,ARGELIA,Presidente,13,PT,PARTIDO DOS TRABALHADORES,10
20,2010,1,ZZ,98701,29300.0,ARGELIA,Presidente,43,PV,PARTIDO VERDE,3
21,2010,1,ZZ,11444,29327.0,PARAGUAI,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,322
22,2010,1,ZZ,11444,29327.0,PARAGUAI,Presidente,13,PT,PARTIDO DOS TRABALHADORES,262
23,2010,1,ZZ,11444,29327.0,PARAGUAI,Presidente,21,PCB,PARTIDO COMUNISTA BRASILEIRO,2
24,2010,1,ZZ,11444,29327.0,PARAGUAI,Presidente,27,PSDC,PARTIDO SOCIAL DEMOCRATA CRISTAO,6
25,2010,1,ZZ,11444,29327.0,PARAGUAI,Presidente,50,PSOL,PARTIDO SOCIALISMO E LIBERDADE,8
26,2010,1,ZZ,11444,29327.0,PARAGUAI,Presidente,43,PV,PARTIDO VERDE,82
27,2010,1,ZZ,11827,29335.0,GRECIA,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,69
28,2010,1,ZZ,11827,29335.0,GRECIA,Presidente,13,PT,PARTIDO DOS TRABALHADORES,112
29,2010,1,ZZ,11827,29335.0,GRECIA,Presidente,21,PCB,PARTIDO COMUNISTA BRASILEIRO,1
30,2010,1,ZZ,11827,29335.0,GRECIA,Presidente,16,PSTU,PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO,6
31,2010,1,ZZ,11827,29335.0,GRECIA,Presidente,43,PV,PARTIDO VERDE,20
32,2010,1,ZZ,11266,39080.0,ESTADOS UNIDOS,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,379
33,2010,1,ZZ,11266,39080.0,ESTADOS UNIDOS,Presidente,13,PT,PARTIDO DOS TRABALHADORES,146
34,2010,1,ZZ,11266,39080.0,ESTADOS UNIDOS,Presidente,28,PRTB,PARTIDO RENOVADOR TRABALHISTA BRASILEIRO,1
35,2010,1,ZZ,11266,39080.0,ESTADOS UNIDOS,Presidente,27,PSDC,PARTIDO SOCIAL DEMOCRATA CRISTAO,5
36,2010,1,ZZ,11266,39080.0,ESTADOS UNIDOS,Presidente,50,PSOL,PARTIDO SOCIALISMO E LIBERDADE,5
37,2010,1,ZZ,11266,39080.0,ESTADOS UNIDOS,Presidente,16,PSTU,PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO,3
38,2010,1,ZZ,11266,39080.0,ESTADOS UNIDOS,Presidente,43,PV,PARTIDO VERDE,161
39,2010,1,ZZ,98205,29343.0,TAILANDIA,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,22
40,2010,1,ZZ,98205,29343.0,TAILANDIA,Presidente,13,PT,PARTIDO DOS TRABALHADORES,8
41,2010,1,ZZ,98205,29343.0,TAILANDIA,Presidente,43,PV,PARTIDO VERDE,9
42,2010,1,ZZ,11240,29351.0,ESPANHA,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,202
43,2010,1,ZZ,11240,29351.0,ESPANHA,Presidente,13,PT,PARTIDO DOS TRABALHADORES,283
44,2010,1,ZZ,11240,29351.0,ESPANHA,Presidente,21,PCB,PARTIDO COMUNISTA BRASILEIRO,7
45,2010,1,ZZ,11240,29351.0,ESPANHA,Presidente,28,PRTB,PARTIDO RENOVADOR TRABALHISTA BRASILEIRO,1
46,2010,1,ZZ,11240,29351.0,ESPANHA,Presidente,27,PSDC,PARTIDO SOCIAL DEMOCRATA CRISTAO,1
47,2010,1,ZZ,11240,29351.0,ESPANHA,Presidente,50,PSOL,PARTIDO SOCIALISMO E LIBERDADE,7
48,2010,1,ZZ,11240,29351.0,ESPANHA,Presidente,16,PSTU,PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO,4
49,2010,1,ZZ,11240,29351.0,ESPANHA,Presidente,43,PV,PARTIDO VERDE,157
50,2010,1,ZZ,11401,29360.0,LIBANO,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,171
51,2010,1,ZZ,11401,29360.0,LIBANO,Presidente,13,PT,PARTIDO DOS TRABALHADORES,368
52,2010,1,ZZ,11401,29360.0,LIBANO,Presidente,21,PCB,PARTIDO COMUNISTA BRASILEIRO,10
53,2010,1,ZZ,11401,29360.0,LIBANO,Presidente,29,PCO,PARTIDO DA CAUSA OPERARIA,1
54,2010,1,ZZ,11401,29360.0,LIBANO,Presidente,28,PRTB,PARTIDO RENOVADOR TRABALHISTA BRASILEIRO,4
55,2010,1,ZZ,11401,29360.0,LIBANO,Presidente,27,PSDC,PARTIDO SOCIAL DEMOCRATA CRISTAO,5
56,2010,1,ZZ,11401,29360.0,LIBANO,Presidente,50,PSOL,PARTIDO SOCIALISMO E LIBERDADE,5
57,2010,1,ZZ,11401,29360.0,LIBANO,Presidente,16,PSTU,PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO,10
58,2010,1,ZZ,11401,29360.0,LIBANO,Presidente,43,PV,PARTIDO VERDE,47
59,2010,1,ZZ,29378,29378.0,SERVIA,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,6
60,2010,1,ZZ,29378,29378.0,SERVIA,Presidente,13,PT,PARTIDO DOS TRABALHADORES,8
61,2010,1,ZZ,29378,29378.0,SERVIA,Presidente,21,PCB,PARTIDO COMUNISTA BRASILEIRO,1
62,2010,1,ZZ,29378,29378.0,SERVIA,Presidente,27,PSDC,PARTIDO SOCIAL DEMOCRATA CRISTAO,1
63,2010,1,ZZ,29378,29378.0,SERVIA,Presidente,16,PSTU,PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO,3
64,2010,1,ZZ,29378,29378.0,SERVIA,Presidente,43,PV,PARTIDO VERDE,3
65,2010,1,ZZ,11100,29386.0,ALEMANHA,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,217
66,2010,1,ZZ,11100,29386.0,ALEMANHA,Presidente,13,PT,PARTIDO DOS TRABALHADORES,306
67,2010,1,ZZ,11100,29386.0,ALEMANHA,Presidente,21,PCB,PARTIDO COMUNISTA BRASILEIRO,5
68,2010,1,ZZ,11100,29386.0,ALEMANHA,Presidente,29,PCO,PARTIDO DA CAUSA OPERARIA,1
69,2010,1,ZZ,11100,29386.0,ALEMANHA,Presidente,28,PRTB,PARTIDO RENOVADOR TRABALHISTA BRASILEIRO,2
70,2010,1,ZZ,11100,29386.0,ALEMANHA,Presidente,27,PSDC,PARTIDO SOCIAL DEMOCRATA CRISTAO,2
71,2010,1,ZZ,11100,29386.0,ALEMANHA,Presidente,50,PSOL,PARTIDO SOCIALISMO E LIBERDADE,8
72,2010,1,ZZ,11100,29386.0,ALEMANHA,Presidente,16,PSTU,PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO,8
73,2010,1,ZZ,11100,29386.0,ALEMANHA,Presidente,43,PV,PARTIDO VERDE,236
74,2010,1,ZZ,98027,29394.0,GUINE BISSAU,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,7
75,2010,1,ZZ,98027,29394.0,GUINE BISSAU,Presidente,13,PT,PARTIDO DOS TRABALHADORES,18
76,2010,1,ZZ,98027,29394.0,GUINE BISSAU,Presidente,50,PSOL,PARTIDO SOCIALISMO E LIBERDADE,1
77,2010,1,ZZ,98027,29394.0,GUINE BISSAU,Presidente,43,PV,PARTIDO VERDE,22
78,2010,1,ZZ,11185,29408.0,COLOMBIA,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,133
79,2010,1,ZZ,11185,29408.0,COLOMBIA,Presidente,13,PT,PARTIDO DOS TRABALHADORES,93
80,2010,1,ZZ,11185,29408.0,COLOMBIA,Presidente,21,PCB,PARTIDO COMUNISTA BRASILEIRO,1
81,2010,1,ZZ,11185,29408.0,COLOMBIA,Presidente,29,PCO,PARTIDO DA CAUSA OPERARIA,1
82,2010,1,ZZ,11185,29408.0,COLOMBIA,Presidente,27,PSDC,PARTIDO SOCIAL DEMOCRATA CRISTAO,1
83,2010,1,ZZ,11185,29408.0,COLOMBIA,Presidente,50,PSOL,PARTIDO SOCIALISMO E LIBERDADE,4
84,2010,1,ZZ,11185,29408.0,COLOMBIA,Presidente,43,PV,PARTIDO VERDE,36
85,2010,1,ZZ,11266,29416.0,ESTADOS UNIDOS,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,1938
86,2010,1,ZZ,11266,29416.0,ESTADOS UNIDOS,Presidente,13,PT,PARTIDO DOS TRABALHADORES,1795
87,2010,1,ZZ,11266,29416.0,ESTADOS UNIDOS,Presidente,21,PCB,PARTIDO COMUNISTA BRASILEIRO,9
88,2010,1,ZZ,11266,29416.0,ESTADOS UNIDOS,Presidente,29,PCO,PARTIDO DA CAUSA OPERARIA,3
89,2010,1,ZZ,11266,29416.0,ESTADOS UNIDOS,Presidente,28,PRTB,PARTIDO RENOVADOR TRABALHISTA BRASILEIRO,11
90,2010,1,ZZ,11266,29416.0,ESTADOS UNIDOS,Presidente,27,PSDC,PARTIDO SOCIAL DEMOCRATA CRISTAO,14
91,2010,1,ZZ,11266,29416.0,ESTADOS UNIDOS,Presidente,50,PSOL,PARTIDO SOCIALISMO E LIBERDADE,57
92,2010,1,ZZ,11266,29416.0,ESTADOS UNIDOS,Presidente,16,PSTU,PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO,26
93,2010,1,ZZ,11266,29416.0,ESTADOS UNIDOS,Presidente,43,PV,PARTIDO VERDE,1486
94,2010,1,ZZ,39187,39187.0,REPUBLICA DO CONGO,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,6
95,2010,1,ZZ,39187,39187.0,REPUBLICA DO CONGO,Presidente,13,PT,PARTIDO DOS TRABALHADORES,6
96,2010,1,ZZ,39187,39187.0,REPUBLICA DO CONGO,Presidente,43,PV,PARTIDO VERDE,4
97,2010,1,ZZ,98922,29432.0,BELGICA,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,301
98,2010,1,ZZ,98922,29432.0,BELGICA,Presidente,13,PT,PARTIDO DOS TRABALHADORES,464
99,2010,1,ZZ,98922,29432.0,BELGICA,Presidente,21,PCB,PARTIDO COMUNISTA BRASILEIRO,2
100,2010,1,ZZ,98922,29432.0,BELGICA,Presidente,29,PCO,PARTIDO DA CAUSA OPERARIA,2
101,2010,1,ZZ,98922,29432.0,BELGICA,Presidente,27,PSDC,PARTIDO SOCIAL DEMOCRATA CRISTAO,4
102,2010,1,ZZ,98922,29432.0,BELGICA,Presidente,50,PSOL,PARTIDO SOCIALISMO E LIBERDADE,13
103,2010,1,ZZ,98922,29432.0,BELGICA,Presidente,16,PSTU,PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO,7
104,2010,1,ZZ,98922,29432.0,BELGICA,Presidente,43,PV,PARTIDO VERDE,290
105,2010,1,ZZ,98647,29440.0,ROMENIA,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,10
106,2010,1,ZZ,98647,29440.0,ROMENIA,Presidente,13,PT,PARTIDO DOS TRABALHADORES,5
107,2010,1,ZZ,98647,29440.0,ROMENIA,Presidente,43,PV,PARTIDO VERDE,14
108,2010,1,ZZ,29238,29459.0,HUNGRIA,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,23
109,2010,1,ZZ,29238,29459.0,HUNGRIA,Presidente,13,PT,PARTIDO DOS TRABALHADORES,33
110,2010,1,ZZ,29238,29459.0,HUNGRIA,Presidente,28,PRTB,PARTIDO RENOVADOR TRABALHISTA BRASILEIRO,1
111,2010,1,ZZ,29238,29459.0,HUNGRIA,Presidente,50,PSOL,PARTIDO SOCIALISMO E LIBERDADE,1
112,2010,1,ZZ,29238,29459.0,HUNGRIA,Presidente,16,PSTU,PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO,4
113,2010,1,ZZ,29238,29459.0,HUNGRIA,Presidente,43,PV,PARTIDO VERDE,10
114,2010,1,ZZ,11142,29467.0,ARGENTINA,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,546
